event_id,user_id,event_type,event_timestamp,session_id,platform
evt_368039991658,user_01354,login,2025-04-27 15:39:02,sess_119849,mobile_android
evt_305684383778,user_01354,team_manage,2025-04-27 11:38:45,sess_253688,web
evt_681601490155,user_01354,login,2025-04-23 02:56:15,sess_965758,web
evt_75436197041,user_01354,login,2025-04-20 08:54:54,sess_437346,mobile_android
evt_812054762038,user_01354,login,2025-04-13 12:26:49,sess_346404,web
evt_844477504747,user_01354,post_create,2025-04-21 13:15:35,sess_293776,mobile_android
evt_322000750584,user_01354,login,2025-04-06 18:09:45,sess_993693,web
evt_675042709762,user_01354,post_schedule,2025-05-19 14:19:19,sess_753009,mobile_ios
evt_607110034035,user_01354,media_upload,2025-05-02 01:46:19,sess_197664,web
evt_148547215379,user_01354,post_schedule,2025-05-12 03:07:32,sess_712445,mobile_ios
evt_788589740881,user_01354,login,2025-05-22 03:01:56,sess_234208,mobile_ios
evt_470121333438,user_01354,login,2025-05-02 21:19:37,sess_777385,mobile_ios
evt_992175136888,user_01354,login,2025-05-21 09:06:37,sess_166093,mobile_android
evt_702965373240,user_01354,team_manage,2025-05-28 13:04:14,sess_556778,mobile_android
evt_340562393901,user_01354,post_create,2025-05-19 10:38:50,sess_370064,web
evt_819974761405,user_01354,team_manage,2025-05-05 05:28:01,sess_729571,mobile_android
evt_845737972341,user_01354,post_schedule,2025-05-23 09:50:41,sess_706928,web
evt_31554633715,user_01354,login,2025-05-21 00:56:01,sess_958642,mobile_android
evt_450690510335,user_01354,post_schedule,2025-05-15 18:14:16,sess_534640,mobile_android
evt_823943440007,user_01354,login,2025-05-18 07:39:48,sess_704371,web
evt_670587332088,user_01354,login,2025-05-06 19:58:10,sess_200344,mobile_android
evt_350682401945,user_01354,post_schedule,2025-05-18 11:10:07,sess_392960,mobile_ios
evt_201256963461,user_01354,login,2025-05-04 12:52:54,sess_493138,web
evt_952432832845,user_01354,analytics_view,2025-06-17 20:26:09,sess_498790,mobile_ios
evt_817638927458,user_01354,analytics_view,2025-06-17 07:31:43,sess_360951,web
evt_329550183639,user_01354,post_create,2025-06-10 22:46:09,sess_153440,web
evt_492927943445,user_01354,login,2025-06-24 04:19:27,sess_722837,mobile_ios
evt_382942290126,user_01354,post_create,2025-06-01 05:35:46,sess_739784,mobile_ios
evt_614457768360,user_01354,analytics_view,2025-06-14 21:59:39,sess_888248,web
evt_194154403292,user_01354,team_manage,2025-06-06 09:21:07,sess_459244,mobile_android
evt_270306163671,user_01354,login,2025-06-10 22:58:45,sess_329745,mobile_ios
evt_909659039242,user_01354,login,2025-06-23 19:44:27,sess_745013,mobile_ios
evt_296205234990,user_01354,media_upload,2025-06-22 23:20:04,sess_413009,mobile_ios
evt_886437115425,user_01354,media_upload,2025-06-27 16:30:11,sess_779707,web
evt_365064676734,user_01354,media_upload,2025-06-26 10:40:52,sess_512591,mobile_android
evt_681310396633,user_01354,login,2025-06-20 20:41:52,sess_700970,web
evt_653716742840,user_01354,inbox_reply,2025-06-27 08:48:22,sess_759516,mobile_android
evt_638456276931,user_01354,login,2025-06-01 23:26:47,sess_181977,mobile_android
evt_382110911180,user_01354,analytics_view,2025-06-05 16:12:16,sess_920402,mobile_android
evt_944362218895,user_01354,post_create,2025-06-12 07:04:25,sess_192415,web
evt_599763812180,user_01354,team_manage,2025-06-03 05:14:41,sess_657171,mobile_android
evt_777912815431,user_01354,team_manage,2025-06-13 06:46:47,sess_931179,mobile_ios
evt_221715461483,user_01354,post_create,2025-07-16 20:51:21,sess_438857,mobile_ios
evt_487953176372,user_01354,analytics_view,2025-07-21 20:53:18,sess_267003,mobile_android
evt_790797009911,user_01354,media_upload,2025-07-09 07:49:02,sess_772269,mobile_android
evt_913264170098,user_01354,media_upload,2025-07-14 21:39:44,sess_356130,mobile_ios
evt_402354210491,user_01354,team_manage,2025-07-10 21:41:01,sess_459759,mobile_ios
evt_890756810858,user_01354,post_create,2025-07-03 12:59:47,sess_784847,web
evt_566953868917,user_01354,team_manage,2025-07-25 21:32:13,sess_308388,mobile_android
evt_640282258163,user_01354,post_schedule,2025-07-27 09:49:32,sess_422824,mobile_android
evt_200112096845,user_01354,team_manage,2025-07-28 17:00:23,sess_509422,mobile_ios
evt_649810546330,user_01354,post_schedule,2025-07-09 13:29:45,sess_122103,mobile_android
evt_704779496290,user_01354,post_schedule,2025-07-17 19:16:37,sess_118292,mobile_ios
evt_673993854965,user_01354,post_create,2025-07-06 02:29:00,sess_268312,web
evt_515257579305,user_01354,team_manage,2025-07-11 04:45:03,sess_844409,web
evt_714009548809,user_01354,post_schedule,2025-07-11 21:13:51,sess_323645,mobile_android
evt_468599871305,user_01354,post_create,2025-07-06 15:23:47,sess_557837,mobile_android
evt_656410434272,user_01354,post_create,2025-07-26 01:35:31,sess_500391,mobile_android
evt_13882215420,user_01354,login,2025-07-13 03:19:59,sess_839289,mobile_ios
evt_267511012950,user_01354,media_upload,2025-07-27 17:49:54,sess_205030,mobile_ios
evt_244184635945,user_01354,post_create,2025-07-23 12:19:58,sess_569159,web
evt_10104507762,user_01354,inbox_reply,2025-07-10 12:40:56,sess_228748,mobile_android
evt_363163278670,user_01354,post_schedule,2025-07-08 18:28:44,sess_154996,mobile_ios
evt_164938811571,user_01354,login,2025-07-21 16:30:23,sess_405636,mobile_ios
evt_87134092236,user_01354,team_manage,2025-07-27 21:56:31,sess_718283,web
evt_602023639227,user_01354,post_create,2025-08-07 20:50:27,sess_475069,web
evt_87738221780,user_01354,post_create,2025-08-07 05:02:57,sess_187178,mobile_android
evt_376763211193,user_01354,login,2025-08-27 09:42:04,sess_227215,web
evt_85164750978,user_01354,analytics_view,2025-07-31 22:59:37,sess_181780,mobile_android
evt_268735861254,user_01354,post_create,2025-08-17 11:27:32,sess_549320,mobile_ios
evt_624018283585,user_01354,report_export,2025-08-05 07:58:17,sess_220078,mobile_android
evt_716854337800,user_01354,analytics_view,2025-08-02 10:34:57,sess_867300,web
evt_24451519900,user_01354,media_upload,2025-08-09 02:06:55,sess_511302,mobile_ios
evt_147013190153,user_01354,login,2025-09-23 21:17:19,sess_726248,mobile_android
evt_926685035236,user_01354,login,2025-08-31 04:48:44,sess_607553,web
evt_968019152437,user_01354,login,2025-09-03 23:17:46,sess_405564,web
evt_516865093243,user_01354,post_create,2025-08-31 08:48:01,sess_557374,mobile_android
evt_667498462652,user_01354,post_create,2025-09-17 18:46:08,sess_201389,web
evt_991533934947,user_01354,login,2025-09-11 12:44:38,sess_146716,mobile_android
evt_151578864489,user_01354,analytics_view,2025-08-31 06:16:14,sess_455435,mobile_ios
evt_416714170699,user_01354,media_upload,2025-09-22 01:37:36,sess_815538,web
evt_907145160531,user_01354,media_upload,2025-09-26 00:48:42,sess_637633,mobile_ios
evt_538010507988,user_01354,media_upload,2025-08-29 15:48:10,sess_377902,web
evt_531033514138,user_01354,login,2025-09-14 03:05:28,sess_803113,web
evt_879187686211,user_01354,post_schedule,2025-09-20 04:09:00,sess_868354,mobile_ios
evt_809052767678,user_01354,post_create,2025-09-20 06:14:14,sess_927066,web
evt_395019381774,user_01354,media_upload,2025-09-03 22:35:28,sess_135243,mobile_ios
evt_390161829624,user_01354,login,2025-09-07 01:30:08,sess_100091,mobile_ios
evt_305024306837,user_01354,post_schedule,2025-09-20 12:51:32,sess_591103,mobile_android
evt_143522274862,user_01354,team_manage,2025-09-09 04:11:49,sess_101270,web
evt_983298127865,user_01354,post_create,2025-10-19 15:26:48,sess_911821,web
evt_843847633092,user_01354,login,2025-10-19 04:00:51,sess_777264,mobile_ios
evt_735801297308,user_01354,login,2025-10-08 15:36:25,sess_281157,web
evt_563267388213,user_01354,post_schedule,2025-10-08 14:29:33,sess_177994,mobile_ios
evt_648975938306,user_01354,login,2025-10-14 14:58:50,sess_586430,web
evt_750170474251,user_01354,analytics_view,2025-10-20 15:07:56,sess_475565,web
evt_759958594065,user_01354,team_manage,2025-10-26 21:05:55,sess_929678,mobile_ios
evt_370995927188,user_01354,post_create,2025-10-08 05:47:03,sess_677031,mobile_ios
evt_144813331743,user_01354,analytics_view,2025-10-25 15:43:09,sess_930632,mobile_ios
evt_76219478808,user_01354,post_create,2025-10-24 10:29:44,sess_926524,mobile_ios
evt_961547904233,user_01354,post_schedule,2025-10-21 00:01:38,sess_682896,mobile_ios
evt_441134907137,user_01354,login,2025-10-02 00:46:31,sess_714198,web
evt_107051694004,user_01354,team_manage,2025-10-04 12:48:51,sess_604402,web
evt_886347890226,user_01354,team_manage,2025-09-28 08:53:58,sess_111071,mobile_android
evt_799994692822,user_01354,login,2025-10-23 05:23:48,sess_988565,web
evt_925877479410,user_01354,post_create,2025-10-16 00:52:19,sess_550971,mobile_ios
evt_191609151988,user_01354,post_schedule,2025-11-05 19:28:20,sess_264168,web
evt_971552583698,user_01354,post_create,2025-11-25 18:00:05,sess_921830,mobile_android
evt_537484107328,user_01354,analytics_view,2025-11-16 21:29:10,sess_387494,mobile_android
evt_480632506351,user_01354,team_manage,2025-11-14 10:55:55,sess_882748,mobile_android
evt_785424613414,user_01354,login,2025-11-07 16:16:53,sess_918801,web
evt_689747297574,user_01354,login,2025-11-14 18:05:56,sess_263126,mobile_ios
evt_170150231909,user_01354,post_create,2025-11-19 21:28:23,sess_169627,mobile_android
evt_133015495698,user_01354,login,2025-11-08 10:24:52,sess_490390,mobile_android
evt_117884169091,user_01354,post_schedule,2025-11-08 18:58:55,sess_684172,mobile_ios
evt_612254712754,user_01354,login,2025-11-16 05:43:32,sess_112096,web
evt_405754243822,user_01354,login,2025-11-15 12:09:36,sess_865825,mobile_android
evt_76880145304,user_01354,team_manage,2025-11-14 07:51:29,sess_186498,mobile_ios
evt_510653320136,user_01354,post_create,2025-11-01 19:23:22,sess_433900,mobile_android
evt_438851842518,user_01354,media_upload,2025-11-20 01:50:23,sess_371125,web
evt_664645547245,user_01354,login,2025-11-04 08:54:42,sess_721849,mobile_android
evt_47018704349,user_01354,analytics_view,2025-11-28 01:53:44,sess_163545,mobile_ios
evt_550831058660,user_01354,media_upload,2025-12-25 15:08:53,sess_457935,mobile_ios
evt_366014054427,user_01354,post_create,2025-12-21 00:04:18,sess_277571,mobile_ios
evt_667881947302,user_01354,analytics_view,2025-12-07 15:33:29,sess_464226,mobile_android
evt_282300329203,user_01354,login,2025-12-05 22:33:32,sess_640324,mobile_android
evt_523959213508,user_01354,post_schedule,2025-11-29 18:10:35,sess_379801,mobile_android
evt_73051365650,user_01354,post_create,2025-12-15 22:10:27,sess_384080,web
evt_826643605775,user_01354,post_create,2025-12-02 19:34:26,sess_536643,mobile_android
evt_83964664991,user_01354,login,2025-12-06 02:46:10,sess_409504,web
evt_813005910589,user_01354,login,2025-12-20 07:37:07,sess_268507,mobile_ios
evt_777632695405,user_01354,post_create,2025-12-05 22:28:21,sess_701586,mobile_ios
evt_432966554540,user_01354,post_schedule,2025-12-28 19:44:29,sess_598147,web
evt_601564352676,user_01354,team_manage,2025-12-28 01:30:02,sess_431646,mobile_ios
evt_315786904785,user_01354,report_export,2025-12-30 18:56:34,sess_751351,mobile_android
evt_185713837329,user_01354,login,2025-12-27 23:32:45,sess_291397,web
evt_392256985554,user_01354,login,2025-12-30 16:51:41,sess_593405,mobile_ios
evt_897597068472,user_01354,team_manage,2025-12-27 15:39:55,sess_156511,web
evt_933911352459,user_01354,post_schedule,2025-12-27 23:29:25,sess_934416,mobile_android
evt_485457253707,user_01354,team_manage,2025-12-30 03:13:57,sess_327268,mobile_ios
evt_197302870676,user_01354,login,2025-12-30 15:58:07,sess_938389,mobile_android
evt_357295195217,user_01354,post_create,2025-12-29 20:44:24,sess_474322,mobile_ios
evt_929046105299,user_01354,post_schedule,2025-12-30 21:41:28,sess_458463,mobile_android
evt_939990423206,user_01354,login,2025-12-30 01:34:16,sess_233357,mobile_ios
evt_978647591586,user_01354,post_schedule,2025-12-29 03:31:19,sess_110899,mobile_android
evt_888580296020,user_01354,login,2025-12-30 05:12:23,sess_937356,web
evt_332529927812,user_01354,login,2025-12-28 02:09:38,sess_589771,mobile_ios
evt_762000387380,user_01355,team_manage,2025-09-29 01:54:17,sess_395289,mobile_android
evt_19147680702,user_01355,post_schedule,2025-09-28 14:00:07,sess_729717,mobile_android
evt_311723657918,user_01355,team_manage,2025-09-27 16:15:49,sess_176619,mobile_android
evt_801749816830,user_01355,post_create,2025-09-28 04:42:53,sess_439399,web
evt_366866562697,user_01355,login,2025-09-27 11:34:04,sess_877177,mobile_ios
evt_920737938555,user_01355,post_schedule,2025-09-27 18:10:08,sess_595947,web
evt_715538628428,user_01355,media_upload,2025-09-29 21:20:22,sess_967740,web
evt_470619833290,user_01355,login,2025-09-27 20:14:52,sess_835327,mobile_android
evt_898729820773,user_01355,post_schedule,2025-09-29 17:43:32,sess_389845,web
evt_911974095621,user_01355,report_export,2025-09-27 01:00:14,sess_749677,mobile_android
evt_287226172942,user_01355,login,2025-09-27 11:25:25,sess_103270,mobile_android
evt_626116421405,user_01355,team_manage,2025-09-27 03:54:39,sess_655622,web
evt_73467987196,user_01355,login,2025-09-28 21:29:29,sess_346392,web
evt_544297422389,user_01355,media_upload,2025-09-27 17:44:33,sess_535869,mobile_android
evt_529191343399,user_01355,post_create,2025-09-29 04:43:25,sess_674743,web
evt_400050608066,user_01355,post_create,2025-09-27 00:09:10,sess_502568,mobile_android
evt_292403028962,user_01355,post_schedule,2025-09-27 18:18:14,sess_294239,mobile_android
evt_472485465460,user_01355,post_schedule,2025-09-29 16:18:03,sess_726503,mobile_android
evt_33868202787,user_01355,inbox_reply,2025-09-29 13:02:00,sess_251740,mobile_ios
evt_916678195500,user_01355,login,2025-09-29 03:55:22,sess_458279,mobile_android
evt_989405354159,user_01355,media_upload,2025-09-29 04:07:49,sess_756516,web
evt_835008623595,user_01355,post_create,2025-09-29 09:24:34,sess_499216,web
evt_270567282111,user_01355,media_upload,2025-09-28 23:16:50,sess_329703,mobile_android
evt_390082994393,user_01355,team_manage,2025-09-28 23:52:49,sess_197346,mobile_ios
evt_316702729785,user_01355,post_schedule,2025-10-11 05:16:06,sess_538396,web
evt_666216152468,user_01355,login,2025-10-03 03:45:24,sess_413215,web
evt_526184229474,user_01355,post_create,2025-10-04 20:12:27,sess_643645,mobile_android
evt_858974008206,user_01355,post_create,2025-10-11 23:43:41,sess_582770,web
evt_162293639940,user_01355,analytics_view,2025-10-24 22:37:15,sess_659774,mobile_android
evt_180088161526,user_01355,analytics_view,2025-10-11 07:14:32,sess_737941,web
evt_235244434315,user_01355,post_create,2025-10-02 15:19:04,sess_947806,web
evt_348838497200,user_01355,report_export,2025-10-19 12:03:55,sess_139092,mobile_ios
evt_369975530553,user_01355,analytics_view,2025-10-26 14:46:27,sess_449365,web
evt_612506411143,user_01355,media_upload,2025-10-28 07:50:34,sess_161594,web
evt_45530863658,user_01355,analytics_view,2025-10-10 19:38:24,sess_536659,mobile_ios
evt_744497754779,user_01355,login,2025-11-09 16:59:36,sess_605374,web
evt_84363717658,user_01355,post_create,2025-11-26 12:00:53,sess_108880,mobile_ios
evt_874246883345,user_01355,team_manage,2025-11-01 21:13:29,sess_583248,mobile_ios
evt_484649674593,user_01355,login,2025-11-06 10:04:37,sess_133800,web
evt_907982572784,user_01355,inbox_reply,2025-11-09 04:43:25,sess_285308,mobile_android
evt_305471164264,user_01355,analytics_view,2025-11-24 16:56:07,sess_301204,web
evt_803617115113,user_01355,team_manage,2025-11-28 01:26:10,sess_521393,mobile_ios
evt_754531686598,user_01355,post_schedule,2025-11-02 01:19:50,sess_789357,mobile_ios
evt_933093201778,user_01355,media_upload,2025-11-02 16:46:00,sess_105372,web
evt_815251614277,user_01355,post_create,2025-11-10 08:42:58,sess_982474,mobile_ios
evt_314770728932,user_01355,analytics_view,2025-11-25 02:08:43,sess_248296,mobile_ios
evt_295213104351,user_01355,post_schedule,2025-10-31 01:15:25,sess_543006,mobile_android
evt_545106197621,user_01355,post_create,2025-10-31 11:35:43,sess_843422,mobile_android
evt_345870595149,user_01355,post_create,2025-11-15 19:23:20,sess_503177,mobile_android
evt_569389410513,user_01355,post_schedule,2025-11-26 06:45:32,sess_328604,mobile_ios
evt_358103666408,user_01355,post_create,2025-11-09 21:05:34,sess_693678,mobile_android
evt_781231092187,user_01355,login,2025-11-08 09:54:11,sess_970068,mobile_android
evt_104892751606,user_01355,report_export,2025-11-22 20:49:49,sess_833239,web
evt_422450475757,user_01355,login,2025-11-23 13:33:41,sess_898437,mobile_android
evt_243479104451,user_01355,inbox_reply,2025-11-16 22:59:46,sess_900513,web
evt_533708046135,user_01355,analytics_view,2025-11-25 19:04:11,sess_707536,web
evt_811885949044,user_01355,team_manage,2025-11-11 13:32:32,sess_886702,mobile_android
evt_897310821739,user_01355,report_export,2025-12-13 22:15:49,sess_329981,mobile_ios
evt_427294198741,user_01355,post_create,2025-12-01 01:00:07,sess_703743,web
evt_837710749634,user_01355,post_create,2025-12-08 03:03:12,sess_696672,mobile_android
evt_945624456709,user_01355,login,2025-12-17 13:46:34,sess_831493,mobile_ios
evt_528016566896,user_01355,report_export,2025-12-28 00:24:23,sess_899521,mobile_android
evt_88373736062,user_01355,post_schedule,2025-12-02 17:30:39,sess_615825,mobile_ios
evt_614986912358,user_01355,media_upload,2025-12-22 04:53:45,sess_256052,mobile_android
evt_763375830254,user_01355,post_create,2025-12-25 11:18:26,sess_733096,mobile_android
evt_840720993537,user_01355,login,2025-12-18 18:54:05,sess_998423,mobile_ios
evt_9531169307,user_01355,post_schedule,2025-12-17 13:59:27,sess_637660,mobile_android
evt_276966133947,user_01355,post_create,2025-12-07 02:32:29,sess_317094,web
evt_674159602284,user_01355,post_create,2025-12-18 23:29:54,sess_332862,mobile_ios
evt_381138376490,user_01355,login,2025-12-23 05:19:54,sess_396054,mobile_ios
evt_381679304652,user_01355,login,2025-12-14 19:58:15,sess_864300,web
evt_434101271894,user_01355,team_manage,2025-12-11 13:27:01,sess_486088,mobile_android
evt_449901258208,user_01355,media_upload,2025-12-07 00:13:16,sess_599647,web
evt_664707657403,user_01355,report_export,2025-12-13 08:21:19,sess_346666,web
evt_772959342470,user_01355,analytics_view,2025-12-01 03:45:10,sess_906964,web
evt_502371688948,user_01355,media_upload,2025-12-17 18:02:10,sess_841107,mobile_ios
evt_301003770117,user_01355,post_schedule,2025-12-19 16:30:10,sess_608318,web
evt_968392320125,user_01355,inbox_reply,2025-12-05 14:50:09,sess_630534,mobile_ios
evt_513610407500,user_01355,team_manage,2025-12-13 10:45:30,sess_954042,web
evt_279961781965,user_01355,login,2025-12-30 08:44:34,sess_135808,web
evt_85642884292,user_01355,post_schedule,2025-12-30 07:03:48,sess_511452,mobile_android
evt_22304483108,user_01355,inbox_reply,2025-12-30 14:03:34,sess_600783,mobile_android
evt_655862178158,user_01355,media_upload,2025-12-30 00:28:17,sess_370524,web
evt_367118926244,user_01355,login,2025-12-30 19:51:29,sess_666408,mobile_ios
evt_69977394850,user_01355,inbox_reply,2025-12-30 11:45:22,sess_401490,mobile_ios
evt_583065014377,user_01355,post_schedule,2025-12-30 21:14:22,sess_137352,mobile_android
evt_354979981064,user_01355,media_upload,2025-12-30 12:15:34,sess_503310,web
evt_496480964127,user_01355,analytics_view,2025-12-30 14:04:58,sess_684481,mobile_ios
evt_687048911073,user_01355,team_manage,2025-12-30 22:56:20,sess_801879,web
evt_974297007806,user_01355,report_export,2025-12-30 01:35:47,sess_500219,mobile_ios
evt_807988335201,user_01355,media_upload,2025-12-30 04:17:11,sess_571974,mobile_android
evt_640611747440,user_01355,login,2025-12-30 10:35:45,sess_385030,mobile_ios
evt_870244405577,user_01355,analytics_view,2025-12-30 20:59:37,sess_122496,web
evt_694653052456,user_01356,post_create,2025-04-29 00:37:27,sess_714899,mobile_android
evt_138323191385,user_01356,login,2025-04-29 16:00:49,sess_294643,web
evt_445921318975,user_01356,login,2025-04-29 07:24:24,sess_375278,mobile_ios
evt_144221014899,user_01356,post_schedule,2025-04-29 23:32:41,sess_956425,web
evt_114807209896,user_01356,post_create,2025-04-29 15:27:57,sess_447940,web
evt_68860608783,user_01356,post_create,2025-04-29 08:24:43,sess_584602,mobile_ios
evt_72245989050,user_01356,login,2025-04-29 08:42:32,sess_635322,mobile_android
evt_711768778416,user_01356,team_manage,2025-04-29 00:03:47,sess_650757,web
evt_161844223676,user_01356,team_manage,2025-04-29 07:26:43,sess_895708,mobile_android
evt_285606002576,user_01356,login,2025-04-29 07:54:01,sess_460723,mobile_android
evt_930810063600,user_01356,post_schedule,2025-04-29 20:01:21,sess_752501,mobile_ios
evt_351244871008,user_01356,login,2025-04-29 08:07:34,sess_572545,web
evt_556372691851,user_01356,team_manage,2025-04-29 00:33:07,sess_130117,mobile_android
evt_784662594126,user_01356,analytics_view,2025-04-29 12:15:48,sess_307747,mobile_ios
evt_626706534452,user_01356,analytics_view,2025-04-29 12:55:31,sess_852936,mobile_android
evt_383620306990,user_01356,post_create,2025-04-29 08:40:15,sess_145010,web
evt_497443258616,user_01356,media_upload,2025-04-29 03:21:42,sess_208996,mobile_android
evt_792751699745,user_01356,post_schedule,2025-04-29 00:41:12,sess_106876,web
evt_312673531110,user_01356,inbox_reply,2025-04-29 05:20:41,sess_809788,web
evt_259754311235,user_01356,login,2025-04-29 23:16:22,sess_448954,web
evt_416918352820,user_01356,post_create,2025-04-29 11:07:08,sess_283562,web
evt_228541739057,user_01356,media_upload,2025-04-29 20:49:04,sess_953830,web
evt_412803555293,user_01356,inbox_reply,2025-04-29 03:40:18,sess_997844,mobile_android
evt_867394632579,user_01356,report_export,2025-04-29 14:42:00,sess_866179,mobile_android
evt_838013584079,user_01356,post_create,2025-05-21 15:56:45,sess_480956,mobile_android
evt_667388981305,user_01356,analytics_view,2025-05-27 10:37:49,sess_766834,web
evt_447353229714,user_01356,post_schedule,2025-05-25 14:37:32,sess_688553,mobile_android
evt_144454804234,user_01356,media_upload,2025-05-10 13:13:12,sess_782462,mobile_ios
evt_222955917900,user_01356,report_export,2025-05-09 07:58:59,sess_788557,mobile_android
evt_891639712211,user_01356,post_create,2025-05-02 14:24:33,sess_485275,mobile_android
evt_618782145723,user_01356,login,2025-05-26 10:06:14,sess_306602,mobile_android
evt_741111113516,user_01356,login,2025-05-11 09:23:33,sess_501010,mobile_android
evt_147803859666,user_01356,login,2025-05-12 11:34:19,sess_722149,mobile_android
evt_457202620939,user_01356,post_schedule,2025-05-18 21:35:13,sess_508003,mobile_ios
evt_343638022133,user_01356,post_schedule,2025-05-09 08:49:36,sess_326112,mobile_android
evt_105732061809,user_01356,post_create,2025-05-25 12:49:19,sess_916340,web
evt_815523618361,user_01356,post_schedule,2025-05-20 19:23:06,sess_259930,mobile_ios
evt_809383426306,user_01356,report_export,2025-05-06 09:03:53,sess_794190,mobile_ios
evt_115049509667,user_01356,login,2025-05-20 23:20:14,sess_867974,web
evt_331969210496,user_01356,media_upload,2025-05-23 04:24:49,sess_226769,web
evt_355140793016,user_01356,media_upload,2025-05-22 01:53:46,sess_250984,web
evt_120155902042,user_01356,login,2025-05-19 15:24:50,sess_478042,mobile_android
evt_720272039675,user_01356,post_schedule,2025-05-20 05:33:57,sess_143874,mobile_android
evt_979482846884,user_01356,login,2025-05-08 06:34:29,sess_963125,mobile_android
evt_76666629720,user_01356,login,2025-05-03 12:36:12,sess_312340,web
evt_156963456667,user_01356,post_create,2025-05-18 20:33:29,sess_962088,mobile_android
evt_118681691844,user_01356,inbox_reply,2025-06-10 08:49:31,sess_453216,web
evt_482850192649,user_01356,post_schedule,2025-06-20 09:31:50,sess_671831,mobile_ios
evt_107697931917,user_01356,inbox_reply,2025-06-26 20:55:04,sess_972984,mobile_ios
evt_744294177423,user_01356,login,2025-06-28 16:35:56,sess_474912,web
evt_663130742123,user_01356,analytics_view,2025-06-12 11:52:09,sess_794590,mobile_android
evt_546684093250,user_01356,post_create,2025-06-26 12:00:06,sess_578580,mobile_android
evt_381291204962,user_01356,post_create,2025-06-18 05:55:40,sess_560801,web
evt_657914872496,user_01356,login,2025-06-22 08:19:42,sess_369844,mobile_android
evt_843265048351,user_01356,analytics_view,2025-06-20 04:07:08,sess_475224,web
evt_215717065491,user_01356,analytics_view,2025-06-06 17:08:08,sess_717729,mobile_android
evt_756647659484,user_01356,analytics_view,2025-06-21 11:34:43,sess_544469,mobile_ios
evt_624451742907,user_01356,post_create,2025-06-01 10:15:34,sess_982813,web
evt_369083839930,user_01356,login,2025-06-19 18:20:48,sess_625091,mobile_ios
evt_668057973400,user_01356,post_schedule,2025-06-07 13:26:56,sess_322507,mobile_android
evt_342303921499,user_01356,login,2025-06-27 02:55:15,sess_546285,mobile_ios
evt_38277269369,user_01356,login,2025-06-05 16:38:36,sess_829348,mobile_android
evt_173346190068,user_01356,login,2025-06-27 23:27:39,sess_238812,mobile_android
evt_810786483519,user_01356,post_schedule,2025-06-05 15:37:38,sess_937801,mobile_ios
evt_122181810042,user_01356,media_upload,2025-06-07 21:31:31,sess_876126,mobile_ios
evt_212461929309,user_01356,post_create,2025-06-13 20:32:46,sess_182252,mobile_android
evt_591160253558,user_01356,team_manage,2025-07-06 06:04:25,sess_788632,mobile_android
evt_175030274052,user_01356,analytics_view,2025-07-17 06:46:52,sess_996409,web
evt_131890338031,user_01356,login,2025-07-19 13:25:43,sess_407004,mobile_android
evt_117749739793,user_01356,post_create,2025-07-11 15:01:58,sess_511781,mobile_ios
evt_728800821978,user_01356,post_schedule,2025-07-05 11:44:14,sess_544331,mobile_ios
evt_938893100611,user_01356,login,2025-07-03 11:16:33,sess_212923,mobile_android
evt_521444269216,user_01356,report_export,2025-07-23 10:25:34,sess_963454,mobile_android
evt_122732723115,user_01356,media_upload,2025-07-03 20:42:49,sess_424551,web
evt_267494198190,user_01356,post_schedule,2025-07-12 12:55:27,sess_656635,mobile_android
evt_781545538644,user_01356,post_create,2025-07-09 15:30:05,sess_459691,mobile_android
evt_260024969826,user_01356,login,2025-08-02 02:42:10,sess_442419,mobile_android
evt_464002966954,user_01356,post_create,2025-08-02 22:18:31,sess_936112,mobile_android
evt_412861300782,user_01356,report_export,2025-08-26 07:59:04,sess_928162,mobile_android
evt_394638451182,user_01356,post_schedule,2025-08-23 12:41:10,sess_431404,web
evt_577670955297,user_01356,team_manage,2025-08-26 04:21:27,sess_484991,mobile_android
evt_591325304792,user_01356,post_schedule,2025-07-30 19:19:05,sess_466338,web
evt_313913154166,user_01356,post_schedule,2025-08-17 23:43:12,sess_193981,mobile_ios
evt_336990082872,user_01356,team_manage,2025-08-27 02:15:45,sess_646228,mobile_ios
evt_46829585133,user_01356,post_create,2025-08-15 02:51:46,sess_424039,mobile_android
evt_444034774360,user_01356,login,2025-08-14 17:28:20,sess_422246,mobile_android
evt_446834361984,user_01356,analytics_view,2025-08-01 18:36:50,sess_253725,mobile_ios
evt_695289443929,user_01356,post_create,2025-08-17 05:00:48,sess_126447,web
evt_852780733317,user_01356,post_schedule,2025-08-26 14:02:01,sess_308865,web
evt_46914631033,user_01356,login,2025-08-23 21:47:34,sess_203311,mobile_ios
evt_693891520881,user_01356,post_schedule,2025-08-09 12:28:30,sess_260953,mobile_android
evt_215601947839,user_01356,media_upload,2025-09-01 20:22:28,sess_495899,mobile_android
evt_68486440628,user_01356,post_create,2025-09-01 05:52:04,sess_143538,mobile_ios
evt_399438903531,user_01356,post_schedule,2025-09-04 13:10:21,sess_427721,mobile_android
evt_187718930328,user_01356,login,2025-08-29 05:49:10,sess_744174,mobile_ios
evt_795402892049,user_01356,post_schedule,2025-08-31 21:44:28,sess_576702,web
evt_63087983141,user_01356,login,2025-09-21 14:00:26,sess_405099,mobile_ios
evt_969342560789,user_01356,login,2025-09-14 14:27:02,sess_913155,web
