exposure_id,user_id,event_type,event_timestamp,feature_name,context
exp_3928749874,user_00922,repeat_use,2025-11-15 00:00:00,ai_caption_generator,content_calendar
exp_3564748264,user_00922,repeat_use,2025-11-17 00:00:00,ai_caption_generator,bulk_schedule
exp_1536898114,user_00922,repeat_use,2025-12-04 00:00:00,ai_caption_generator,bulk_schedule
exp_2650072688,user_00922,repeat_use,2025-12-12 00:00:00,ai_caption_generator,post_composer
exp_3565662330,user_00922,repeat_use,2025-12-15 00:00:00,ai_caption_generator,content_calendar
exp_954903910,user_00922,repeat_use,2025-12-16 00:00:00,ai_caption_generator,bulk_schedule
exp_5206770003,user_00922,repeat_use,2025-12-18 00:00:00,ai_caption_generator,content_calendar
exp_4825840838,user_00922,repeat_use,2025-12-18 00:00:00,ai_caption_generator,post_composer
exp_3161694418,user_00922,repeat_use,2025-12-23 00:00:00,ai_caption_generator,post_composer
exp_4130054835,user_00922,repeat_use,2025-12-28 00:00:00,ai_caption_generator,bulk_schedule
exp_3410581658,user_00923,exposed,2025-06-09 00:00:00,ai_caption_generator,in_app_notification
exp_3064084294,user_00923,first_use,2025-06-18 00:00:00,ai_caption_generator,post_composer
exp_1058956715,user_00923,repeat_use,2025-06-18 00:00:00,ai_caption_generator,bulk_schedule
exp_8041943335,user_00923,repeat_use,2025-07-01 00:00:00,ai_caption_generator,post_composer
exp_6526368974,user_00923,repeat_use,2025-07-21 00:00:00,ai_caption_generator,post_composer
exp_4262881930,user_00923,repeat_use,2025-07-30 00:00:00,ai_caption_generator,post_composer
exp_2575549742,user_00923,repeat_use,2025-08-07 00:00:00,ai_caption_generator,quick_action
exp_2801673991,user_00923,repeat_use,2025-08-08 00:00:00,ai_caption_generator,post_composer
exp_9086893336,user_00923,repeat_use,2025-08-16 00:00:00,ai_caption_generator,content_calendar
exp_7481581494,user_00923,repeat_use,2025-08-22 00:00:00,ai_caption_generator,post_composer
exp_3698977323,user_00923,repeat_use,2025-08-24 00:00:00,ai_caption_generator,content_calendar
exp_4931155341,user_00923,repeat_use,2025-09-02 00:00:00,ai_caption_generator,bulk_schedule
exp_649901164,user_00923,repeat_use,2025-09-24 00:00:00,ai_caption_generator,bulk_schedule
exp_8010577739,user_00923,repeat_use,2025-09-27 00:00:00,ai_caption_generator,quick_action
exp_1439344027,user_00923,repeat_use,2025-10-10 00:00:00,ai_caption_generator,quick_action
exp_3965550696,user_00923,repeat_use,2025-10-10 00:00:00,ai_caption_generator,quick_action
exp_9908291399,user_00923,repeat_use,2025-10-13 00:00:00,ai_caption_generator,quick_action
exp_5911935883,user_00923,repeat_use,2025-10-25 00:00:00,ai_caption_generator,post_composer
exp_2040765456,user_00923,repeat_use,2025-10-27 00:00:00,ai_caption_generator,content_calendar
exp_5707406755,user_00923,repeat_use,2025-11-17 00:00:00,ai_caption_generator,content_calendar
exp_5992354019,user_00923,repeat_use,2025-12-01 00:00:00,ai_caption_generator,bulk_schedule
exp_7231238171,user_00923,repeat_use,2025-12-11 00:00:00,ai_caption_generator,post_composer
exp_3754148970,user_00923,repeat_use,2025-12-22 00:00:00,ai_caption_generator,quick_action
exp_699533160,user_00924,exposed,2025-06-06 00:00:00,ai_caption_generator,dashboard_banner
exp_5127379186,user_00924,first_use,2025-06-11 00:00:00,ai_caption_generator,content_calendar
exp_6032024035,user_00927,exposed,2025-06-12 00:00:00,ai_caption_generator,feature_announcement_email
exp_1665469850,user_00930,exposed,2025-06-11 00:00:00,ai_caption_generator,dashboard_banner
exp_7319434773,user_00930,first_use,2025-06-13 00:00:00,ai_caption_generator,bulk_schedule
exp_4782972659,user_00930,repeat_use,2025-06-15 00:00:00,ai_caption_generator,bulk_schedule
exp_3588899820,user_00930,repeat_use,2025-06-15 00:00:00,ai_caption_generator,content_calendar
exp_8786029493,user_00930,repeat_use,2025-06-19 00:00:00,ai_caption_generator,quick_action
exp_6757787745,user_00930,repeat_use,2025-06-21 00:00:00,ai_caption_generator,post_composer
exp_4486933445,user_00930,repeat_use,2025-06-21 00:00:00,ai_caption_generator,content_calendar
exp_8638084491,user_00930,repeat_use,2025-06-23 00:00:00,ai_caption_generator,quick_action
exp_4326600082,user_00930,repeat_use,2025-06-25 00:00:00,ai_caption_generator,post_composer
exp_6734603418,user_00930,repeat_use,2025-06-27 00:00:00,ai_caption_generator,post_composer
exp_626759972,user_00930,repeat_use,2025-07-07 00:00:00,ai_caption_generator,quick_action
exp_6772415247,user_00930,repeat_use,2025-07-10 00:00:00,ai_caption_generator,content_calendar
exp_6124179515,user_00930,repeat_use,2025-07-10 00:00:00,ai_caption_generator,bulk_schedule
exp_343962205,user_00930,repeat_use,2025-07-11 00:00:00,ai_caption_generator,bulk_schedule
exp_9006201350,user_00930,repeat_use,2025-07-12 00:00:00,ai_caption_generator,bulk_schedule
exp_7872879860,user_00930,repeat_use,2025-07-13 00:00:00,ai_caption_generator,post_composer
exp_6661306750,user_00930,repeat_use,2025-07-14 00:00:00,ai_caption_generator,post_composer
exp_2300351612,user_00930,repeat_use,2025-07-20 00:00:00,ai_caption_generator,content_calendar
exp_8210452813,user_00930,repeat_use,2025-07-22 00:00:00,ai_caption_generator,content_calendar
exp_3453999940,user_00930,repeat_use,2025-07-22 00:00:00,ai_caption_generator,bulk_schedule
exp_1114307747,user_00930,repeat_use,2025-07-25 00:00:00,ai_caption_generator,quick_action
exp_6688983791,user_00930,repeat_use,2025-07-25 00:00:00,ai_caption_generator,quick_action
exp_8876723113,user_00930,repeat_use,2025-07-25 00:00:00,ai_caption_generator,content_calendar
exp_5118700152,user_00930,repeat_use,2025-07-26 00:00:00,ai_caption_generator,post_composer
exp_9484668706,user_00930,repeat_use,2025-07-28 00:00:00,ai_caption_generator,quick_action
exp_5071300683,user_00930,repeat_use,2025-07-29 00:00:00,ai_caption_generator,bulk_schedule
exp_5276341143,user_00930,repeat_use,2025-07-30 00:00:00,ai_caption_generator,quick_action
exp_1432335769,user_00930,repeat_use,2025-08-02 00:00:00,ai_caption_generator,post_composer
exp_5561531378,user_00930,repeat_use,2025-08-07 00:00:00,ai_caption_generator,quick_action
exp_1163131523,user_00930,repeat_use,2025-08-11 00:00:00,ai_caption_generator,content_calendar
exp_5304235803,user_00930,repeat_use,2025-08-13 00:00:00,ai_caption_generator,post_composer
exp_298386778,user_00930,repeat_use,2025-08-15 00:00:00,ai_caption_generator,bulk_schedule
exp_9813048371,user_00930,repeat_use,2025-08-20 00:00:00,ai_caption_generator,content_calendar
exp_5191056892,user_00930,repeat_use,2025-08-21 00:00:00,ai_caption_generator,post_composer
exp_3015289245,user_00930,repeat_use,2025-08-25 00:00:00,ai_caption_generator,bulk_schedule
exp_3732818450,user_00930,repeat_use,2025-08-27 00:00:00,ai_caption_generator,content_calendar
exp_5981162438,user_00930,repeat_use,2025-09-16 00:00:00,ai_caption_generator,bulk_schedule
exp_461111310,user_00930,repeat_use,2025-09-17 00:00:00,ai_caption_generator,post_composer
exp_4046018484,user_00930,repeat_use,2025-09-29 00:00:00,ai_caption_generator,content_calendar
exp_3543177787,user_00930,repeat_use,2025-09-29 00:00:00,ai_caption_generator,post_composer
exp_1236024832,user_00930,repeat_use,2025-10-07 00:00:00,ai_caption_generator,content_calendar
exp_301374963,user_00930,repeat_use,2025-10-08 00:00:00,ai_caption_generator,quick_action
exp_3401416485,user_00930,repeat_use,2025-10-10 00:00:00,ai_caption_generator,content_calendar
exp_5646792893,user_00930,repeat_use,2025-10-13 00:00:00,ai_caption_generator,post_composer
exp_565044697,user_00930,repeat_use,2025-10-20 00:00:00,ai_caption_generator,bulk_schedule
exp_6634520831,user_00930,repeat_use,2025-10-20 00:00:00,ai_caption_generator,content_calendar
exp_100646200,user_00930,repeat_use,2025-10-23 00:00:00,ai_caption_generator,post_composer
exp_5643871031,user_00930,repeat_use,2025-10-25 00:00:00,ai_caption_generator,post_composer
exp_2586292264,user_00930,repeat_use,2025-10-25 00:00:00,ai_caption_generator,post_composer
exp_4102029933,user_00930,repeat_use,2025-10-25 00:00:00,ai_caption_generator,bulk_schedule
exp_6972101863,user_00930,repeat_use,2025-10-25 00:00:00,ai_caption_generator,bulk_schedule
exp_938427683,user_00930,repeat_use,2025-10-25 00:00:00,ai_caption_generator,content_calendar
exp_6387201714,user_00930,repeat_use,2025-11-01 00:00:00,ai_caption_generator,bulk_schedule
exp_6466152464,user_00930,repeat_use,2025-11-07 00:00:00,ai_caption_generator,quick_action
exp_357669216,user_00930,repeat_use,2025-11-12 00:00:00,ai_caption_generator,quick_action
exp_5397512370,user_00930,repeat_use,2025-11-12 00:00:00,ai_caption_generator,post_composer
exp_4126067797,user_00930,repeat_use,2025-11-12 00:00:00,ai_caption_generator,post_composer
exp_2112340674,user_00930,repeat_use,2025-11-13 00:00:00,ai_caption_generator,post_composer
exp_5165912027,user_00930,repeat_use,2025-11-13 00:00:00,ai_caption_generator,content_calendar
exp_3400881120,user_00930,repeat_use,2025-11-15 00:00:00,ai_caption_generator,content_calendar
exp_3517782043,user_00930,repeat_use,2025-11-23 00:00:00,ai_caption_generator,post_composer
exp_6647993394,user_00930,repeat_use,2025-11-24 00:00:00,ai_caption_generator,content_calendar
exp_7840200597,user_00930,repeat_use,2025-11-28 00:00:00,ai_caption_generator,content_calendar
exp_5386388117,user_00930,repeat_use,2025-11-29 00:00:00,ai_caption_generator,post_composer
exp_8362395036,user_00930,repeat_use,2025-11-30 00:00:00,ai_caption_generator,quick_action
exp_8228592739,user_00930,repeat_use,2025-12-05 00:00:00,ai_caption_generator,post_composer
exp_4949790656,user_00930,repeat_use,2025-12-09 00:00:00,ai_caption_generator,bulk_schedule
exp_6024266419,user_00930,repeat_use,2025-12-14 00:00:00,ai_caption_generator,content_calendar
exp_3763438846,user_00930,repeat_use,2025-12-19 00:00:00,ai_caption_generator,bulk_schedule
exp_4616536915,user_00930,repeat_use,2025-12-19 00:00:00,ai_caption_generator,content_calendar
exp_3026156147,user_00930,repeat_use,2025-12-19 00:00:00,ai_caption_generator,bulk_schedule
exp_4264102810,user_00930,repeat_use,2025-12-20 00:00:00,ai_caption_generator,bulk_schedule
exp_7912286864,user_00930,repeat_use,2025-12-21 00:00:00,ai_caption_generator,content_calendar
exp_4963805326,user_00930,repeat_use,2025-12-26 00:00:00,ai_caption_generator,post_composer
exp_1877148924,user_00931,exposed,2025-12-11 00:00:00,ai_caption_generator,in_app_notification
exp_7268611935,user_00931,first_use,2025-12-13 00:00:00,ai_caption_generator,post_composer
exp_6375330641,user_00931,repeat_use,2025-12-13 00:00:00,ai_caption_generator,post_composer
exp_7158506310,user_00931,repeat_use,2025-12-15 00:00:00,ai_caption_generator,content_calendar
exp_2427068108,user_00931,repeat_use,2025-12-24 00:00:00,ai_caption_generator,post_composer
exp_4039196196,user_00932,exposed,2025-06-08 00:00:00,ai_caption_generator,in_app_notification
exp_7024375945,user_00932,first_use,2025-06-13 00:00:00,ai_caption_generator,post_composer
exp_7011814960,user_00932,repeat_use,2025-06-22 00:00:00,ai_caption_generator,post_composer
exp_5145210090,user_00932,repeat_use,2025-07-07 00:00:00,ai_caption_generator,content_calendar
exp_5655148068,user_00932,repeat_use,2025-07-11 00:00:00,ai_caption_generator,bulk_schedule
exp_6969100404,user_00932,repeat_use,2025-07-11 00:00:00,ai_caption_generator,quick_action
exp_550881417,user_00932,repeat_use,2025-07-15 00:00:00,ai_caption_generator,quick_action
exp_8744659106,user_00932,repeat_use,2025-07-20 00:00:00,ai_caption_generator,bulk_schedule
exp_5628870327,user_00932,repeat_use,2025-08-02 00:00:00,ai_caption_generator,post_composer
exp_5113659990,user_00932,repeat_use,2025-08-02 00:00:00,ai_caption_generator,content_calendar
exp_1565026321,user_00932,repeat_use,2025-08-04 00:00:00,ai_caption_generator,quick_action
exp_1158507003,user_00932,repeat_use,2025-08-05 00:00:00,ai_caption_generator,quick_action
exp_4998760192,user_00932,repeat_use,2025-08-06 00:00:00,ai_caption_generator,post_composer
exp_9126979666,user_00932,repeat_use,2025-08-07 00:00:00,ai_caption_generator,quick_action
exp_578970530,user_00932,repeat_use,2025-08-10 00:00:00,ai_caption_generator,post_composer
exp_2949893942,user_00932,repeat_use,2025-08-10 00:00:00,ai_caption_generator,post_composer
exp_7822480592,user_00932,repeat_use,2025-08-13 00:00:00,ai_caption_generator,content_calendar
exp_2410958715,user_00932,repeat_use,2025-08-22 00:00:00,ai_caption_generator,quick_action
exp_9265593790,user_00932,repeat_use,2025-08-29 00:00:00,ai_caption_generator,content_calendar
exp_7168481793,user_00932,repeat_use,2025-09-18 00:00:00,ai_caption_generator,bulk_schedule
exp_8434311737,user_00932,repeat_use,2025-09-18 00:00:00,ai_caption_generator,bulk_schedule
exp_1563262812,user_00932,repeat_use,2025-09-18 00:00:00,ai_caption_generator,content_calendar
exp_4048608089,user_00932,repeat_use,2025-09-22 00:00:00,ai_caption_generator,content_calendar
exp_1795222683,user_00932,repeat_use,2025-09-26 00:00:00,ai_caption_generator,bulk_schedule
exp_7612662853,user_00932,repeat_use,2025-10-02 00:00:00,ai_caption_generator,bulk_schedule
exp_815043954,user_00932,repeat_use,2025-10-09 00:00:00,ai_caption_generator,quick_action
exp_7395261984,user_00932,repeat_use,2025-10-09 00:00:00,ai_caption_generator,content_calendar
exp_157486569,user_00932,repeat_use,2025-10-15 00:00:00,ai_caption_generator,bulk_schedule
exp_5323255823,user_00932,repeat_use,2025-10-15 00:00:00,ai_caption_generator,post_composer
exp_7931198054,user_00932,repeat_use,2025-10-22 00:00:00,ai_caption_generator,quick_action
exp_5962589700,user_00932,repeat_use,2025-10-23 00:00:00,ai_caption_generator,content_calendar
exp_8871621076,user_00932,repeat_use,2025-11-10 00:00:00,ai_caption_generator,post_composer
exp_1887071559,user_00932,repeat_use,2025-11-10 00:00:00,ai_caption_generator,quick_action
exp_4902963824,user_00932,repeat_use,2025-11-11 00:00:00,ai_caption_generator,bulk_schedule
exp_1201811593,user_00932,repeat_use,2025-11-15 00:00:00,ai_caption_generator,quick_action
exp_7703080474,user_00932,repeat_use,2025-11-24 00:00:00,ai_caption_generator,bulk_schedule
exp_6289861464,user_00932,repeat_use,2025-12-10 00:00:00,ai_caption_generator,post_composer
exp_4811578713,user_00932,repeat_use,2025-12-14 00:00:00,ai_caption_generator,bulk_schedule
exp_8258038448,user_00937,exposed,2025-12-18 00:00:00,ai_caption_generator,feature_announcement_email
exp_6393811075,user_00938,exposed,2025-07-23 00:00:00,ai_caption_generator,in_app_notification
exp_3738967604,user_00939,exposed,2025-07-20 00:00:00,ai_caption_generator,dashboard_banner
exp_7425188448,user_00939,first_use,2025-07-22 00:00:00,ai_caption_generator,post_composer
exp_7397599540,user_00939,repeat_use,2025-08-06 00:00:00,ai_caption_generator,content_calendar
exp_6233923045,user_00939,repeat_use,2025-08-14 00:00:00,ai_caption_generator,quick_action
exp_4851336602,user_00939,repeat_use,2025-08-26 00:00:00,ai_caption_generator,bulk_schedule
exp_5235064074,user_00939,repeat_use,2025-09-08 00:00:00,ai_caption_generator,post_composer
exp_4975376310,user_00939,repeat_use,2025-09-12 00:00:00,ai_caption_generator,bulk_schedule
exp_5146782252,user_00939,repeat_use,2025-09-23 00:00:00,ai_caption_generator,bulk_schedule
exp_8561841857,user_00939,repeat_use,2025-09-24 00:00:00,ai_caption_generator,bulk_schedule
exp_7609956001,user_00939,repeat_use,2025-09-25 00:00:00,ai_caption_generator,quick_action
exp_9939029792,user_00939,repeat_use,2025-10-03 00:00:00,ai_caption_generator,bulk_schedule
exp_3396202674,user_00939,repeat_use,2025-10-15 00:00:00,ai_caption_generator,quick_action
exp_4208722515,user_00939,repeat_use,2025-11-01 00:00:00,ai_caption_generator,bulk_schedule
exp_3759077793,user_00939,repeat_use,2025-11-18 00:00:00,ai_caption_generator,bulk_schedule
exp_2280607088,user_00939,repeat_use,2025-11-22 00:00:00,ai_caption_generator,content_calendar
exp_1193288512,user_00939,repeat_use,2025-11-29 00:00:00,ai_caption_generator,quick_action
exp_3276641878,user_00939,repeat_use,2025-12-05 00:00:00,ai_caption_generator,bulk_schedule
exp_5727911614,user_00939,repeat_use,2025-12-11 00:00:00,ai_caption_generator,bulk_schedule
exp_2800075200,user_00939,repeat_use,2025-12-12 00:00:00,ai_caption_generator,content_calendar
exp_8020107188,user_00939,repeat_use,2025-12-18 00:00:00,ai_caption_generator,bulk_schedule
exp_7968648019,user_00940,exposed,2025-06-14 00:00:00,ai_caption_generator,in_app_notification
exp_2721201747,user_00940,first_use,2025-06-16 00:00:00,ai_caption_generator,bulk_schedule
exp_4255160866,user_00940,repeat_use,2025-06-18 00:00:00,ai_caption_generator,bulk_schedule
exp_1028949824,user_00940,repeat_use,2025-06-22 00:00:00,ai_caption_generator,quick_action
exp_32495987,user_00940,repeat_use,2025-06-25 00:00:00,ai_caption_generator,quick_action
exp_6587210901,user_00940,repeat_use,2025-07-17 00:00:00,ai_caption_generator,bulk_schedule
exp_6990165496,user_00940,repeat_use,2025-07-17 00:00:00,ai_caption_generator,post_composer
exp_4847264792,user_00940,repeat_use,2025-07-28 00:00:00,ai_caption_generator,post_composer
exp_5292700328,user_00940,repeat_use,2025-08-11 00:00:00,ai_caption_generator,content_calendar
exp_7490656710,user_00940,repeat_use,2025-08-13 00:00:00,ai_caption_generator,bulk_schedule
exp_841946873,user_00940,repeat_use,2025-08-20 00:00:00,ai_caption_generator,content_calendar
exp_8284045973,user_00940,repeat_use,2025-08-26 00:00:00,ai_caption_generator,content_calendar
exp_8705992583,user_00940,repeat_use,2025-09-07 00:00:00,ai_caption_generator,content_calendar
exp_3270685593,user_00940,repeat_use,2025-09-13 00:00:00,ai_caption_generator,bulk_schedule
exp_2568214424,user_00940,repeat_use,2025-09-21 00:00:00,ai_caption_generator,post_composer
exp_6652846406,user_00940,repeat_use,2025-09-23 00:00:00,ai_caption_generator,post_composer
exp_7243533368,user_00940,repeat_use,2025-09-29 00:00:00,ai_caption_generator,bulk_schedule
exp_2470124264,user_00940,repeat_use,2025-09-29 00:00:00,ai_caption_generator,bulk_schedule
exp_9484430081,user_00940,repeat_use,2025-11-01 00:00:00,ai_caption_generator,bulk_schedule
exp_5317669317,user_00940,repeat_use,2025-11-06 00:00:00,ai_caption_generator,content_calendar
exp_1760504339,user_00940,repeat_use,2025-11-08 00:00:00,ai_caption_generator,post_composer
exp_4905019781,user_00940,repeat_use,2025-11-14 00:00:00,ai_caption_generator,bulk_schedule
exp_3715145979,user_00940,repeat_use,2025-11-29 00:00:00,ai_caption_generator,content_calendar
exp_2174175670,user_00940,repeat_use,2025-12-14 00:00:00,ai_caption_generator,quick_action
exp_5230338463,user_00940,repeat_use,2025-12-16 00:00:00,ai_caption_generator,quick_action
exp_1042256986,user_00940,repeat_use,2025-12-24 00:00:00,ai_caption_generator,bulk_schedule
exp_9528713797,user_00941,exposed,2025-09-24 00:00:00,ai_caption_generator,feature_announcement_email
exp_6727872972,user_00941,first_use,2025-10-16 00:00:00,ai_caption_generator,bulk_schedule
exp_3349540221,user_00941,repeat_use,2025-10-19 00:00:00,ai_caption_generator,bulk_schedule
exp_4236211833,user_00941,repeat_use,2025-10-24 00:00:00,ai_caption_generator,quick_action
exp_1298608755,user_00941,repeat_use,2025-11-18 00:00:00,ai_caption_generator,bulk_schedule
exp_9395265915,user_00941,repeat_use,2025-11-29 00:00:00,ai_caption_generator,content_calendar
exp_6677262270,user_00941,repeat_use,2025-12-16 00:00:00,ai_caption_generator,bulk_schedule
exp_5297435299,user_00941,repeat_use,2025-12-22 00:00:00,ai_caption_generator,bulk_schedule
exp_9686344522,user_00941,repeat_use,2025-12-23 00:00:00,ai_caption_generator,post_composer
exp_6418180128,user_00941,repeat_use,2025-12-24 00:00:00,ai_caption_generator,bulk_schedule
exp_4606971170,user_00941,repeat_use,2025-12-26 00:00:00,ai_caption_generator,post_composer
exp_3098143549,user_00941,repeat_use,2025-12-26 00:00:00,ai_caption_generator,bulk_schedule
exp_6132648934,user_00941,repeat_use,2025-12-27 00:00:00,ai_caption_generator,post_composer
exp_4164573449,user_00941,repeat_use,2025-12-29 00:00:00,ai_caption_generator,bulk_schedule
exp_4435152162,user_00941,repeat_use,2025-12-29 00:00:00,ai_caption_generator,quick_action
exp_6913854688,user_00941,repeat_use,2025-12-29 00:00:00,ai_caption_generator,post_composer
exp_1469425302,user_00943,exposed,2025-06-02 00:00:00,ai_caption_generator,dashboard_banner
exp_4232788786,user_00945,exposed,2025-08-02 00:00:00,ai_caption_generator,dashboard_banner
exp_8038955900,user_00945,first_use,2025-08-13 00:00:00,ai_caption_generator,bulk_schedule
exp_4916602569,user_00945,repeat_use,2025-08-26 00:00:00,ai_caption_generator,content_calendar
exp_8344645904,user_00945,repeat_use,2025-09-21 00:00:00,ai_caption_generator,bulk_schedule
exp_382457165,user_00945,repeat_use,2025-10-06 00:00:00,ai_caption_generator,bulk_schedule
exp_1523902267,user_00945,repeat_use,2025-10-28 00:00:00,ai_caption_generator,bulk_schedule
exp_5022741133,user_00945,repeat_use,2025-11-04 00:00:00,ai_caption_generator,quick_action
exp_1384720508,user_00945,repeat_use,2025-11-07 00:00:00,ai_caption_generator,quick_action
exp_4048767709,user_00945,repeat_use,2025-11-08 00:00:00,ai_caption_generator,content_calendar
exp_7429226526,user_00945,repeat_use,2025-11-14 00:00:00,ai_caption_generator,content_calendar
exp_9822637529,user_00947,exposed,2025-07-04 00:00:00,ai_caption_generator,feature_announcement_email
exp_8778360058,user_00947,first_use,2025-07-12 00:00:00,ai_caption_generator,bulk_schedule
exp_2295262716,user_00948,exposed,2025-07-05 00:00:00,ai_caption_generator,feature_announcement_email
exp_1500781986,user_00948,first_use,2025-07-07 00:00:00,ai_caption_generator,post_composer
exp_3807111550,user_00948,repeat_use,2025-07-08 00:00:00,ai_caption_generator,content_calendar
exp_4718745766,user_00948,repeat_use,2025-07-08 00:00:00,ai_caption_generator,content_calendar
exp_5556111783,user_00948,repeat_use,2025-07-09 00:00:00,ai_caption_generator,content_calendar
exp_6559549504,user_00948,repeat_use,2025-07-09 00:00:00,ai_caption_generator,quick_action
exp_2030030521,user_00948,repeat_use,2025-07-09 00:00:00,ai_caption_generator,post_composer
exp_3515490578,user_00948,repeat_use,2025-07-11 00:00:00,ai_caption_generator,post_composer
exp_9862671435,user_00948,repeat_use,2025-07-14 00:00:00,ai_caption_generator,post_composer
exp_5839055210,user_00948,repeat_use,2025-07-14 00:00:00,ai_caption_generator,content_calendar
exp_6457719925,user_00948,repeat_use,2025-07-17 00:00:00,ai_caption_generator,content_calendar
exp_8601240475,user_00948,repeat_use,2025-07-18 00:00:00,ai_caption_generator,content_calendar
exp_4167765735,user_00948,repeat_use,2025-07-19 00:00:00,ai_caption_generator,quick_action
exp_7431266650,user_00948,repeat_use,2025-07-20 00:00:00,ai_caption_generator,bulk_schedule
exp_7028194933,user_00948,repeat_use,2025-07-24 00:00:00,ai_caption_generator,bulk_schedule
exp_4268649038,user_00948,repeat_use,2025-07-24 00:00:00,ai_caption_generator,quick_action
exp_4453853198,user_00948,repeat_use,2025-07-24 00:00:00,ai_caption_generator,post_composer
exp_8395841463,user_00948,repeat_use,2025-07-29 00:00:00,ai_caption_generator,quick_action
exp_5987688907,user_00948,repeat_use,2025-08-01 00:00:00,ai_caption_generator,quick_action
exp_9563827709,user_00948,repeat_use,2025-08-02 00:00:00,ai_caption_generator,content_calendar
exp_1335385259,user_00948,repeat_use,2025-08-02 00:00:00,ai_caption_generator,bulk_schedule
exp_6137986269,user_00948,repeat_use,2025-08-03 00:00:00,ai_caption_generator,bulk_schedule
exp_4716999358,user_00948,repeat_use,2025-08-03 00:00:00,ai_caption_generator,quick_action
exp_554885005,user_00948,repeat_use,2025-08-09 00:00:00,ai_caption_generator,quick_action
exp_2182506137,user_00948,repeat_use,2025-08-09 00:00:00,ai_caption_generator,content_calendar
exp_9598744176,user_00948,repeat_use,2025-08-09 00:00:00,ai_caption_generator,quick_action
exp_3782270007,user_00948,repeat_use,2025-08-10 00:00:00,ai_caption_generator,quick_action
exp_1286535321,user_00948,repeat_use,2025-08-14 00:00:00,ai_caption_generator,content_calendar
exp_248524033,user_00948,repeat_use,2025-08-14 00:00:00,ai_caption_generator,post_composer
exp_27529901,user_00948,repeat_use,2025-08-16 00:00:00,ai_caption_generator,content_calendar
exp_1382519345,user_00948,repeat_use,2025-08-17 00:00:00,ai_caption_generator,quick_action
exp_2123632746,user_00948,repeat_use,2025-08-18 00:00:00,ai_caption_generator,post_composer
exp_6721334687,user_00948,repeat_use,2025-08-21 00:00:00,ai_caption_generator,content_calendar
exp_3571629360,user_00948,repeat_use,2025-08-21 00:00:00,ai_caption_generator,quick_action
exp_6142584656,user_00948,repeat_use,2025-08-21 00:00:00,ai_caption_generator,post_composer
exp_9337101571,user_00948,repeat_use,2025-08-22 00:00:00,ai_caption_generator,post_composer
exp_326446287,user_00948,repeat_use,2025-08-25 00:00:00,ai_caption_generator,quick_action
exp_5251423212,user_00948,repeat_use,2025-08-26 00:00:00,ai_caption_generator,content_calendar
exp_6382327821,user_00948,repeat_use,2025-08-28 00:00:00,ai_caption_generator,bulk_schedule
exp_9987457089,user_00948,repeat_use,2025-08-28 00:00:00,ai_caption_generator,post_composer
exp_6556178411,user_00948,repeat_use,2025-08-29 00:00:00,ai_caption_generator,quick_action
exp_5301648307,user_00948,repeat_use,2025-08-30 00:00:00,ai_caption_generator,quick_action
exp_1573493744,user_00948,repeat_use,2025-08-30 00:00:00,ai_caption_generator,bulk_schedule
exp_4383299595,user_00948,repeat_use,2025-09-01 00:00:00,ai_caption_generator,content_calendar
exp_3423748412,user_00948,repeat_use,2025-09-05 00:00:00,ai_caption_generator,content_calendar
exp_2671693635,user_00948,repeat_use,2025-09-10 00:00:00,ai_caption_generator,post_composer
exp_8644859039,user_00948,repeat_use,2025-09-12 00:00:00,ai_caption_generator,quick_action
exp_2519784085,user_00948,repeat_use,2025-09-16 00:00:00,ai_caption_generator,content_calendar
exp_2091852659,user_00948,repeat_use,2025-09-17 00:00:00,ai_caption_generator,bulk_schedule
exp_1139352756,user_00948,repeat_use,2025-09-18 00:00:00,ai_caption_generator,post_composer
exp_6172787510,user_00948,repeat_use,2025-09-24 00:00:00,ai_caption_generator,content_calendar
exp_488825702,user_00948,repeat_use,2025-09-24 00:00:00,ai_caption_generator,post_composer
exp_8142802324,user_00948,repeat_use,2025-09-26 00:00:00,ai_caption_generator,content_calendar
exp_3113671678,user_00948,repeat_use,2025-10-01 00:00:00,ai_caption_generator,content_calendar
exp_3685216095,user_00948,repeat_use,2025-10-03 00:00:00,ai_caption_generator,content_calendar
exp_2508894869,user_00948,repeat_use,2025-10-03 00:00:00,ai_caption_generator,bulk_schedule
exp_6838944356,user_00948,repeat_use,2025-10-05 00:00:00,ai_caption_generator,post_composer
exp_8992742821,user_00948,repeat_use,2025-10-06 00:00:00,ai_caption_generator,content_calendar
exp_2075307120,user_00948,repeat_use,2025-10-07 00:00:00,ai_caption_generator,bulk_schedule
exp_3891242223,user_00948,repeat_use,2025-10-10 00:00:00,ai_caption_generator,post_composer
exp_4878435748,user_00948,repeat_use,2025-10-13 00:00:00,ai_caption_generator,post_composer
exp_9494785552,user_00948,repeat_use,2025-10-13 00:00:00,ai_caption_generator,post_composer
exp_3296578893,user_00948,repeat_use,2025-10-13 00:00:00,ai_caption_generator,content_calendar
exp_3209544909,user_00948,repeat_use,2025-10-13 00:00:00,ai_caption_generator,bulk_schedule
exp_8380388068,user_00948,repeat_use,2025-10-14 00:00:00,ai_caption_generator,bulk_schedule
exp_8111645874,user_00948,repeat_use,2025-10-14 00:00:00,ai_caption_generator,content_calendar
exp_2242406501,user_00948,repeat_use,2025-10-17 00:00:00,ai_caption_generator,bulk_schedule
